Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,10.269221,10.388978999999999,9.939886999999999,9.969827,6.122436,1161300
2000-01-04,9.790189999999999,10.059645,9.730311,9.760251,5.993738,1576300
2000-01-05,9.760251,9.909947,9.670432,9.820129,6.030507,1172100
2000-01-06,9.730311,10.269221,9.700372,10.089584,6.195978,3336700
2000-01-07,10.3291,10.778191,10.209342,10.388978999999999,6.379835,3325700
2000-01-10,10.388978999999999,10.388978999999999,9.969827,10.059645,6.177594,2256800
2000-01-11,10.059645,10.508737,10.029705,10.448857,6.416608,2191600
2000-01-12,10.508737,10.538675,10.359039,10.388978999999999,6.379835,2112300
2000-01-13,10.388978999999999,10.778191,10.359039,10.718312,6.582078,2998500
2000-01-14,10.718312,10.748252,10.3291,10.538675,6.471761,1925100
2000-01-18,10.29916,10.598555000000001,10.179402,10.538675,6.471761,2645100
2000-01-19,10.538675,10.778191,10.448857,10.688373,6.563688000000001,3027900
2000-01-20,10.83807,10.83807,10.478797,10.598555000000001,6.508536,1647000
2000-01-21,10.598555000000001,10.658433,10.29916,10.388978999999999,6.379835,3216500
2000-01-24,10.538675,10.538675,9.880009,9.999766000000001,6.140821,2719200
2000-01-25,10.418918,10.418918,9.460856,9.490796000000001,5.828265,4284500
2000-01-26,9.580614,9.850069,9.520736,9.730311,5.975351,2695600
2000-01-27,9.850069,9.850069,9.550674,9.640493,5.920193,2270400
2000-01-28,9.460856,9.760251,9.460856,9.580614,5.88342,2209700
2000-01-31,9.670432,9.670432,9.221341,9.520736,5.84665,2261600
2000-02-01,9.490796000000001,9.580614,9.28122,9.490796000000001,5.828265,1600700
2000-02-02,9.490796000000001,9.640493,9.341099,9.400978,5.773105999999999,2528200
2000-02-03,9.341099,9.460856,9.251281,9.341099,5.736333999999999,1728000
2000-02-04,9.430916999999999,9.490796000000001,9.311159,9.341099,5.736333999999999,1906300
2000-02-07,9.251281,9.371038,9.221341,9.311159,5.717951,1672000
2000-02-08,9.251281,9.371038,9.161463000000001,9.251281,5.681178,1481500
2000-02-09,9.341099,9.341099,9.041704,9.101583,5.58925,4365600
2000-02-10,9.101583,9.341099,9.071644000000001,9.071644000000001,5.570864,2309800
2000-02-11,9.101583,9.191400999999999,8.802189,8.862067999999999,5.442164,4588600
2000-02-14,8.862067999999999,8.892008,8.023765,8.26328,5.07445,9843800
2000-02-15,8.23334,8.622553,8.113583,8.592613,5.276693,12174300
2000-02-16,8.592613,8.742311,8.442916,8.682431,5.33185,3632500
2000-02-17,8.652493,8.742311,8.383038,8.442916,5.184762999999999,1589200
2000-02-18,8.442916,8.472856,8.173461999999999,8.26328,5.07445,2491200
2000-02-22,8.26328,8.383038,8.203401,8.26328,5.07445,1939900
2000-02-23,8.26328,8.26328,7.9638860000000005,8.053704,4.9457510000000005,2346800
2000-02-24,8.083642999999999,8.083642999999999,7.8441279999999995,7.874067,4.835436,2173100
2000-02-25,7.874067,7.874067,7.544734,7.544734,4.6331940000000005,3410800
2000-02-28,7.664491,7.7243699999999995,7.544734,7.6046119999999995,4.669965,4853300
2000-02-29,7.6046119999999995,7.814188000000001,7.574673,7.694431,4.725122,3798300
2000-03-01,7.7243699999999995,7.874067,7.634552,7.694431,4.725122,5559800
2000-03-02,7.694431,8.173461999999999,7.634552,8.083642999999999,4.964134,6713900
2000-03-03,8.083642999999999,8.29322,7.9638860000000005,8.23334,5.056065,2683300
2000-03-06,8.26328,8.323158,8.143522,8.26328,5.07445,2134600
2000-03-07,8.353098,8.682431,8.22582,8.532735,5.239923,2758000
2000-03-08,8.742311,8.742311,8.323158,8.353098,5.202629,4902700
2000-03-09,8.323158,8.383038,8.143522,8.23334,5.128038,2363700
2000-03-10,8.173461999999999,8.412977,8.173461999999999,8.353098,5.202629,3569700
2000-03-13,8.143522,8.383038,8.143522,8.323158,5.18398,2577900
2000-03-14,8.323158,8.353098,8.143522,8.23334,5.128038,3341500
2000-03-15,8.26328,8.383038,8.173461999999999,8.323158,5.18398,2461600
2000-03-16,8.323158,8.77225,8.323158,8.742311,5.4450449999999995,3501400
2000-03-17,8.742311,8.802189,8.562674000000001,8.742311,5.4450449999999995,3741100
2000-03-20,8.742311,8.832129,8.652493,8.652493,5.389101999999999,1833400
2000-03-21,8.682431,8.951886,8.682431,8.862067999999999,5.519634,2760500
2000-03-22,8.862067999999999,9.011764999999999,8.832129,8.951886,5.575577,2844400
2000-03-23,8.951886,9.041704,8.921947,9.011764999999999,5.612872,3259400
2000-03-24,9.071644000000001,9.191400999999999,9.011764999999999,9.101583,5.668814,1793100
2000-03-27,9.131523,9.221341,8.981826,9.101583,5.668814,2237200
2000-03-28,9.101583,9.251281,9.101583,9.161463000000001,5.70611,2004000
2000-03-29,9.161463000000001,9.460856,9.131523,9.341099,5.817993,3544000
2000-03-30,9.430916999999999,9.820129,9.371038,9.700372,6.041761,3375900
2000-03-31,9.760251,10.029705,9.730311,9.939886999999999,6.1909410000000005,4766000
2000-04-03,9.850069,9.999766000000001,9.820129,9.969827,6.209589,1993400
2000-04-04,9.939886999999999,10.059645,9.730311,9.880009,6.153647,3597400
2000-04-05,9.939886999999999,10.149463,9.880009,10.029705,6.246884,4276100
2000-04-06,10.059645,10.418918,10.059645,10.388978999999999,6.470655000000001,3151600
2000-04-07,10.388978999999999,10.478797,10.179402,10.269221,6.396062000000001,3326100
2000-04-10,10.269221,10.3291,10.089584,10.239282000000001,6.377418,2426900
2000-04-11,10.239282000000001,10.448857,10.239282000000001,10.3291,6.433358999999999,4673700
2000-04-12,10.359039,10.478797,10.3291,10.388978999999999,6.470655000000001,5863900
2000-04-13,10.359039,10.598555000000001,10.29916,10.359039,6.452005000000001,2005000
2000-04-14,10.418918,10.568615,9.939886999999999,10.269221,6.396062000000001,3367400
2000-04-17,10.059645,10.179402,9.760251,9.999766000000001,6.228234,2127600
2000-04-18,10.089584,10.089584,9.460856,9.640493,6.004466000000001,2247600
2000-04-19,9.850069,9.880009,9.670432,9.790189999999999,6.097701,1912200
2000-04-20,9.790189999999999,9.880009,9.460856,9.850069,6.134997,2616200
2000-04-24,9.939886999999999,10.119524,9.820129,10.029705,6.246884,1997500
2000-04-25,10.209342,10.269221,10.149463,10.239282000000001,6.377418,2323700
2000-04-26,10.359039,10.598555000000001,10.29916,10.418918,6.4893019999999995,2266900
2000-04-27,10.418918,10.598555000000001,10.359039,10.508737,6.5452449999999995,2111100
2000-04-28,10.448857,10.568615,10.059645,10.269221,6.396062000000001,2812700
2000-05-01,10.269221,10.538675,10.209342,10.478797,6.526596,1385900
2000-05-02,10.538675,10.628494,10.418918,10.478797,6.526596,1798000
2000-05-03,10.478797,10.478797,10.119524,10.179402,6.34012,2099600
2000-05-04,10.29916,10.538675,10.239282000000001,10.388978999999999,6.470655000000001,2027500
2000-05-05,10.3291,10.658433,10.3291,10.628494,6.61983,1392400
2000-05-08,10.508737,10.86801,10.508737,10.86801,6.769011,1830700
2000-05-09,10.897948,10.957828,10.598555000000001,10.897948,6.787658,1615900
2000-05-10,10.897948,11.077585000000001,10.86801,10.957828,6.824953999999999,2868700
2000-05-11,11.017706,11.167403,10.957828,11.077585000000001,6.8995429999999995,3946000
2000-05-12,11.107525,11.167403,11.047646,11.107525,6.918191,1190700
2000-05-15,11.137464,11.197343,11.017706,11.047646,6.880891,3296600
2000-05-16,11.047646,11.227283,10.987767,11.197343,6.974133,2607900
2000-05-17,11.047646,11.317101,11.047646,11.317101,7.048723,3227700
2000-05-18,11.317101,11.556616,11.317101,11.556616,7.197902,3012500
2000-05-19,11.556616,11.556616,11.227283,11.556616,7.197902,1770400
2000-05-22,11.556616,11.646434,11.317101,11.466797999999999,7.141960000000001,2023200
2000-05-23,11.496737,11.496737,11.197343,11.227283,6.992780000000001,1658900
2000-05-24,11.287161,11.287161,11.077585000000001,11.197343,6.974133,2228200
2000-05-25,11.137464,11.137464,10.718312,10.86801,6.769011,1587300
2000-05-26,10.957828,11.017706,10.897948,10.927888000000001,6.806305,929300
2000-05-30,11.047646,11.047646,10.86801,10.957828,6.824953999999999,1461000
2000-05-31,10.987767,11.436858,10.927888000000001,11.34704,7.067369,1516200
2000-06-01,11.317101,11.37698,11.137464,11.197343,6.974133,1420900
2000-06-02,11.137464,11.167403,10.688373,10.83807,6.7503660000000005,1583800
2000-06-05,10.718312,10.897948,10.508737,10.658433,6.63848,1546400
2000-06-06,10.418918,11.047646,10.388978999999999,11.017706,6.862247999999999,2876600
2000-06-07,10.957828,11.017706,10.80813,10.927888000000001,6.8811,1443300
2000-06-08,10.86801,10.987767,10.778191,10.86801,6.843399000000001,1020100
2000-06-09,10.748252,10.86801,10.658433,10.80813,6.805692999999999,893600
2000-06-12,10.86801,11.107525,10.80813,11.017706,6.93766,2231300
2000-06-13,10.778191,11.167403,10.778191,10.83807,6.824542999999999,1389300
2000-06-14,11.017706,11.227283,10.83807,10.86801,6.843399000000001,1928000
2000-06-15,10.957828,11.107525,10.688373,10.718312,6.74914,1495800
2000-06-16,10.83807,11.34704,10.80813,11.317101,7.126182000000001,2282500
2000-06-19,11.37698,11.436858,10.897948,10.897948,6.86225,3761100
2000-06-20,10.897948,10.897948,10.478797,10.80813,6.805692999999999,1755600
2000-06-21,10.748252,11.37698,10.628494,11.257221000000001,7.088477,3258200
2000-06-22,11.137464,11.526676,11.017706,11.107525,6.994216000000001,2882600
2000-06-23,11.137464,11.436858,11.137464,11.227283,7.0696259999999995,1579200
2000-06-26,11.077585000000001,11.137464,10.658433,10.688373,6.730286,2234700
2000-06-27,10.568615,10.628494,10.388978999999999,10.508737,6.617171000000001,2036000
2000-06-28,10.598555000000001,10.688373,10.359039,10.396450999999999,6.546467,1129100
2000-06-29,10.388978999999999,10.478797,10.179402,10.269221,6.466351,1868100
2000-06-30,10.29916,10.418918,10.059645,10.089584,6.353239,2800200
2000-07-03,10.149463,10.388978999999999,10.119524,10.3291,6.504054,723700
2000-07-05,10.3291,10.359039,9.820129,9.850069,6.202417,2078300
2000-07-06,9.999766000000001,10.209342,9.850069,10.059645,6.334385,2403800
2000-07-07,10.179402,10.209342,9.969827,10.059645,6.334385,1664900
2000-07-10,9.999766000000001,10.179402,9.880009,9.969827,6.277830000000001,1811800
2000-07-11,9.939886999999999,10.987767,9.880009,10.665906,6.716139999999999,2960700
2000-07-12,10.658433,10.658433,10.269221,10.29916,6.485204,1675200
2000-07-13,10.239282000000001,10.269221,9.999766000000001,10.119524,6.372089,1432800
2000-07-14,10.119524,10.269221,9.969827,10.059645,6.334385,1165000
2000-07-17,10.059645,10.089584,9.790189999999999,9.842547999999999,6.197680999999999,1320500
2000-07-18,9.939886999999999,10.149463,9.670432,9.760251,6.145862,2029700
2000-07-19,9.999766000000001,10.089584,9.610553999999999,9.610553999999999,6.0515989999999995,1918400
2000-07-20,9.700372,9.850069,9.610553999999999,9.640493,6.070454,2785300
2000-07-21,9.700372,9.700372,9.490796000000001,9.490796000000001,5.97619,1603400
2000-07-24,9.490796000000001,9.640493,9.131523,9.221341,5.806519000000001,3509600
2000-07-25,9.251281,9.520736,8.921947,9.041704,5.693404,2868500
2000-07-26,9.101583,9.221341,8.892008,8.951886,5.6368480000000005,2572700
2000-07-27,8.892008,9.460856,8.892008,9.221341,5.806519000000001,4599800
2000-07-28,9.341099,9.490796000000001,9.251281,9.318632000000001,5.867781,1252200
2000-07-31,9.341099,9.700372,9.131523,9.700372,6.108158,4059800
2000-08-01,9.700372,9.700372,9.371038,9.460856,5.957335,1814000
2000-08-02,9.341099,9.640493,9.341099,9.520736,5.995043,2245300
2000-08-03,9.520736,9.640493,9.460856,9.520736,5.995043,2049500
2000-08-04,9.490796000000001,9.520736,9.371038,9.490796000000001,5.97619,1313000
2000-08-07,9.760251,9.850069,9.520736,9.707844999999999,6.112861,2090500
2000-08-08,9.880009,9.909947,9.550674,9.610553999999999,6.0515989999999995,1415100
2000-08-09,9.640493,9.820129,9.610553999999999,9.700372,6.108158,1440100
2000-08-10,9.700372,9.790189999999999,9.670432,9.737784,6.131715,1499400
2000-08-11,9.730311,9.730311,9.610553999999999,9.700372,6.108158,1427000
2000-08-14,9.820129,10.059645,9.640493,9.880009,6.221271,2948400
2000-08-15,9.999766000000001,10.059645,9.850069,9.880009,6.221271,2330300
2000-08-16,9.820129,9.999766000000001,9.820129,9.909947,6.240121,1705900
2000-08-17,10.179402,10.508737,10.149463,10.388978999999999,6.541762,2672600
2000-08-18,10.598555000000001,10.598555000000001,10.179402,10.209342,6.428647,1999200
2000-08-21,10.239282000000001,10.239282000000001,10.089584,10.179402,6.409794000000001,2277300
2000-08-22,10.239282000000001,10.3291,10.209342,10.29916,6.485204,1844300
2000-08-23,10.29916,10.628494,10.29916,10.553621000000001,6.645433000000001,4012000
2000-08-24,10.359039,10.388978999999999,10.119524,10.179402,6.409794000000001,1910800
2000-08-25,10.209342,10.359039,9.969827,10.269221,6.466351,1096600
2000-08-28,10.269221,10.448857,10.149463,10.269221,6.466351,1806800
2000-08-29,10.239282000000001,10.29916,10.179402,10.246755,6.452203,1148600
2000-08-30,10.119524,10.179402,9.999766000000001,10.112003,6.367353,1910800
2000-08-31,10.508737,10.568615,10.269221,10.351519,6.518171,4026800
2000-09-01,10.478797,10.778191,10.418918,10.658433,6.711434,2976400
2000-09-05,10.778191,10.80813,10.448857,10.748252,6.767987,1664700
2000-09-06,10.628494,11.017706,10.628494,10.927888000000001,6.9586369999999995,2363000
2000-09-07,10.86801,11.017706,10.80813,10.957828,6.977703,2492000
2000-09-08,10.897948,10.957828,10.80813,10.912894,6.949091,2357000
2000-09-11,10.86801,11.287161,10.80813,11.227283,7.1492830000000005,1800100
2000-09-12,11.227283,11.287161,11.077585000000001,11.197343,7.13022,1298800
2000-09-13,11.167403,11.197343,10.897948,10.957828,6.977703,1151300
2000-09-14,10.80813,10.83807,10.628494,10.748252,6.8442490000000005,1722600
2000-09-15,11.017706,11.676373,11.017706,11.406919,7.263669,4135800
2000-09-18,11.526676,11.713786,11.436858,11.713786,7.459082,3134800
2000-09-19,11.586555,11.676373,11.257221000000001,11.257221000000001,7.16835,2962800
2000-09-20,11.436858,11.496737,10.778191,10.778191,6.863312,2643400
2000-09-21,10.80813,10.83807,10.418918,10.628494,6.767988000000001,3762100
2000-09-22,10.658433,10.778191,10.538675,10.680852,6.801327000000001,2430500
2000-09-25,10.568615,10.568615,9.969827,10.239282000000001,6.520148000000001,4028900
2000-09-26,10.269221,10.718312,10.269221,10.418918,6.634538,2978100
2000-09-27,10.508737,10.778191,10.478797,10.748252,6.8442490000000005,1767900
2000-09-28,10.748252,10.748252,10.448857,10.516209,6.696488,1580900
2000-09-29,10.598555000000001,10.80813,10.388978999999999,10.448857,6.653602,3216100
2000-10-02,10.538675,10.598555000000001,10.418918,10.598555000000001,6.7489300000000005,3769000
2000-10-03,10.598555000000001,10.778191,10.478797,10.628494,6.767988000000001,3108100
2000-10-04,10.658433,10.658433,10.029705,10.089584,6.424828,3080700
2000-10-05,10.149463,10.209342,9.760251,10.059645,6.405757,2364900
2000-10-06,9.939886999999999,10.179402,9.730311,9.880009,6.29137,2608300
2000-10-09,9.760251,9.969827,9.730311,9.969827,6.348565,3525000
2000-10-10,9.999766000000001,10.418918,9.999766000000001,10.29916,6.558278,2734600
2000-10-11,10.478797,10.568615,10.059645,10.269221,6.539212,2916300
2000-10-12,10.388978999999999,10.538675,10.179402,10.388978999999999,6.615474000000001,2465600
2000-10-13,10.359039,10.388978999999999,9.820129,9.909947,6.310436,2450100
2000-10-16,9.909947,9.969827,9.640493,9.760251,6.215111,2201900
2000-10-17,9.850069,10.059645,9.730311,9.760251,6.215111,1791400
2000-10-18,9.939886999999999,9.969827,9.640493,9.700372,6.176982,1846600
2000-10-19,9.610553999999999,9.880009,9.490796000000001,9.640493,6.138852,2261100
2000-10-20,9.580614,9.820129,9.580614,9.790189999999999,6.234177,1600000
2000-10-23,9.969827,9.999766000000001,9.700372,9.820129,6.253241,2113600
2000-10-24,9.909947,9.969827,9.460856,9.520736,6.062593,2172500
2000-10-25,9.430916999999999,9.550674,9.191400999999999,9.28122,5.910075,1950700
2000-10-26,9.341099,9.550674,9.221341,9.400978,5.986336,1303600
2000-10-27,9.28122,9.460856,9.131523,9.28122,5.910075,1165700
2000-10-30,9.371038,9.640493,9.28122,9.640493,6.138852,3732000
2000-10-31,9.700372,9.760251,9.400978,9.520736,6.062593,2851300
2000-11-01,9.610553999999999,9.880009,9.580614,9.880009,6.29137,2796900
2000-11-02,9.880009,9.880009,9.460856,9.550674,6.081658,2649000
2000-11-03,9.520736,9.700372,9.490796000000001,9.610553999999999,6.119789,1766000
2000-11-06,9.610553999999999,9.670432,9.550674,9.610553999999999,6.119789,2009000
2000-11-07,9.610553999999999,10.059645,9.520736,9.909947,6.310436,3647100
