Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,4.85326,4.85326,4.567774,4.567774,1.601053,15000
2000-01-04,4.567774,4.567774,4.496403,4.567774,1.601053,34900
2000-01-05,4.496403,4.710516999999999,4.496403,4.496403,1.576036,26600
2000-01-06,4.496403,4.710516999999999,4.496403,4.567774,1.601053,24100
2000-01-07,4.496403,4.567774,4.425031,4.496403,1.576036,74000
2000-01-10,4.496403,4.710516999999999,4.496403,4.567774,1.601053,47400
2000-01-11,4.425031,4.496403,4.425031,4.496403,1.576036,45800
2000-01-12,4.425031,4.496403,4.425031,4.425031,1.55102,13700
2000-01-13,4.425031,4.639146,4.425031,4.496403,1.576036,27100
2000-01-14,4.496403,4.567774,4.496403,4.567774,1.601053,31700
2000-01-18,4.567774,4.639146,4.496403,4.639146,1.6260700000000001,18000
2000-01-19,4.567774,4.639146,4.496403,4.639146,1.6260700000000001,24800
2000-01-20,4.639146,4.639146,4.567774,4.567774,1.601053,28100
2000-01-21,4.567774,4.567774,4.496403,4.496403,1.576036,35600
2000-01-24,4.496403,4.567774,4.210917,4.210917,1.475971,91500
2000-01-25,4.282289,4.282289,3.9254309999999997,3.996803,1.4009209999999999,313200
2000-01-26,3.9254309999999997,4.139545,3.85406,3.996803,1.4009209999999999,64900
2000-01-27,3.996803,4.139545,3.85406,3.996803,1.4009209999999999,94800
2000-01-28,3.9254309999999997,3.996803,3.85406,3.9254309999999997,1.375905,110500
2000-01-31,3.996803,4.282289,3.85406,4.139545,1.450955,198400
2000-02-01,4.139545,4.282289,4.068174,4.210917,1.475971,80100
2000-02-02,4.139545,4.35366,4.139545,4.282289,1.500987,34200
2000-02-03,4.210917,4.425031,4.139545,4.210917,1.475971,153600
2000-02-04,4.139545,4.139545,3.996803,3.996803,1.4009209999999999,110100
2000-02-07,4.282289,4.35366,4.068174,4.210917,1.475971,35800
2000-02-08,4.139545,4.35366,3.85406,3.996803,1.4009209999999999,55000
2000-02-09,3.996803,4.068174,3.996803,3.996803,1.4009209999999999,52900
2000-02-10,3.996803,3.996803,3.9254309999999997,3.9254309999999997,1.375905,109300
2000-02-11,3.85406,3.9254309999999997,3.6399449999999995,3.7113169999999998,1.300856,109500
2000-02-14,3.7113169999999998,3.7113169999999998,3.568574,3.6399449999999995,1.2758399999999999,57700
2000-02-15,3.568574,3.6399449999999995,3.568574,3.6399449999999995,1.2758399999999999,59600
2000-02-16,3.568574,3.782688,3.568574,3.782688,1.325872,55500
2000-02-17,3.7113169999999998,3.9254309999999997,3.7113169999999998,3.782688,1.325872,36300
2000-02-18,3.85406,3.85406,3.782688,3.782688,1.325872,10900
2000-02-22,3.782688,3.85406,3.782688,3.782688,1.325872,21900
2000-02-23,3.782688,3.782688,3.782688,3.782688,1.325872,8600
2000-02-24,3.782688,3.85406,3.7113169999999998,3.782688,1.325872,25700
2000-02-25,3.7113169999999998,3.996803,3.7113169999999998,3.85406,1.3508879999999999,88700
2000-02-28,3.85406,3.9254309999999997,3.85406,3.9254309999999997,1.375905,12300
