Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,62.559353,63.330959,61.669041,61.728393999999994,34.297855,2939900
2000-01-04,61.728393999999994,62.678062,61.253563,61.728393999999994,34.297855,2815400
2000-01-05,62.61871,64.933525,62.61871,64.51804399999999,35.847851,4992600
2000-01-06,64.51804399999999,69.088318,63.865147,67.901237,37.727657,6962900
2000-01-07,67.901237,70.275406,67.129631,68.01994300000001,37.793597999999996,5529100
2000-01-10,67.18898,67.18898,65.823837,66.47673,36.936161,3085700
2000-01-11,66.47673,66.892212,65.28965,65.28965,36.276577,2552700
2000-01-12,65.28965,66.47673,65.052231,65.58641800000001,36.441475,2447100
2000-01-13,65.58641800000001,66.179962,64.933525,65.052231,36.144665,1926100
2000-01-14,65.052231,65.40835600000001,63.865147,63.99866899999999,35.559292,2298800
2000-01-18,63.21225,63.21225,62.025166000000006,62.203228,34.561684,3195000
2000-01-19,62.203228,63.271606000000006,61.134853,61.372268999999996,34.099987,2618700
2000-01-20,61.372268999999996,61.55033100000001,59.354225,60.778728,33.770203,2589200
2000-01-21,60.778728,61.965813,59.888412,60.066475,33.374451,2806400
2000-01-24,60.066475,60.897434,57.514244,59.591643999999995,33.110619,3269000
2000-01-25,59.294872,59.294872,56.32716,58.40456,32.45105,3465500
2000-01-26,58.40456,61.847103000000004,57.751663,57.870369,32.154247,3963000
2000-01-27,57.870369,59.176163,57.454891,58.40456,32.45105,2280000
2000-01-28,57.989079000000004,57.989079000000004,55.674263,56.267807,31.263813,2638200
2000-01-31,56.267807,58.167141,55.55555699999999,56.030388,31.131897,2959500
2000-02-01,56.267807,58.40456,56.267807,56.861346999999995,31.593603,2749800
2000-02-02,56.980056999999995,58.52326600000001,56.980056999999995,57.69230699999999,32.055294,2579200
2000-02-03,57.573601000000004,57.573601000000004,55.91168199999999,56.683285,31.494658,2712900
2000-02-04,56.505221999999996,56.505221999999996,55.733619999999995,55.852325,31.032974,2419500
2000-02-07,55.852325,56.742641000000006,55.318138,55.436848,30.802114000000003,2936900
2000-02-08,55.436848,56.08974499999999,53.893639,54.01234399999999,30.010621999999998,3277600
2000-02-09,54.01234399999999,55.318138,53.774929,53.834281999999995,29.911684,3877300
2000-02-10,53.774929,53.774929,51.222698,51.341404,28.526591999999997,4022700
2000-02-11,51.341404,51.460114000000004,47.008549,48.195633,26.953209,8240500
